class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,B230323A14Rik,32,0.4,10.354266571312971,0.693148164189119
01 IT-ET Glut,B930025P03Rik,32,0.4,10.354266571312971,0.8091854587517643
01 IT-ET Glut,B9d2,32,0.4,10.354266571312971,0.38328766187129226
01 IT-ET Glut,Bace2,32,0.4,10.354266571312971,0.5430882586431364
01 IT-ET Glut,Baiap3,32,0.4,10.354266571312971,0.8310812998064241
01 IT-ET Glut,Barhl1,32,0.4,10.354266571312971,0.8076677034270086
01 IT-ET Glut,Barhl2,32,0.4,10.354266571312971,0.995882132047168
01 IT-ET Glut,Barx2,32,0.4,10.354266571312971,0.9897928409337071
01 IT-ET Glut,Baz1a,32,0.4,10.354266571312971,-0.21257657504139812
01 IT-ET Glut,Bcl11a,32,0.4,10.354266571312971,0.8317982294371071
01 IT-ET Glut,Bcl11b,32,0.4,10.354266571312971,0.9658836193069805
01 IT-ET Glut,Bcl6,32,0.4,10.354266571312971,0.6994212495129264
01 IT-ET Glut,Bdnf,32,0.4,10.354266571312971,0.9183846789302845
01 IT-ET Glut,Bhlhe22,32,0.4,10.354266571312971,0.9507092084114069
01 IT-ET Glut,Bhlhe23,32,0.4,10.354266571312971,0.8907050743233756
01 IT-ET Glut,Blnk,32,0.4,10.354266571312971,0.9616255149790182
01 IT-ET Glut,Bmp2,32,0.4,10.354266571312971,0.9015483389898884
01 IT-ET Glut,Bmp3,32,0.4,10.354266571312971,0.6876647903965358
01 IT-ET Glut,Bmp4,32,0.4,10.354266571312971,0.5849343281065342
01 IT-ET Glut,Bmp6,32,0.4,10.354266571312971,0.7428605265408684
01 IT-ET Glut,Bmpr1b,32,0.4,10.354266571312971,0.9552663137386439
01 IT-ET Glut,Bnc2,32,0.4,10.354266571312971,0.02144017577142904
01 IT-ET Glut,Boc,32,0.4,10.354266571312971,0.9217602307300662
01 IT-ET Glut,Brs3,32,0.4,10.354266571312971,-0.07558082949433372
01 IT-ET Glut,Bsx,32,0.4,10.354266571312971,0.6109012503902238
01 IT-ET Glut,Bves,32,0.4,10.354266571312971,0.9718761584012763
01 IT-ET Glut,C030029H02Rik,32,0.4,10.354266571312971,0.30146208881119163
01 IT-ET Glut,C130074G19Rik,32,0.4,10.354266571312971,0.9933979731040127
01 IT-ET Glut,C1ql1,32,0.4,10.354266571312971,0.9380317742047989
01 IT-ET Glut,C1ql2,32,0.4,10.354266571312971,0.9928965670998595
01 IT-ET Glut,C1ql3,32,0.4,10.354266571312971,0.9969882658645207
01 IT-ET Glut,C1qtnf7,32,0.4,10.354266571312971,-0.19003045246185607
01 IT-ET Glut,C230014O12Rik,32,0.4,10.354266571312971,0.08001542950926527
01 IT-ET Glut,C7,32,0.4,10.354266571312971,0.9705324464330888
01 IT-ET Glut,C730002L08Rik,32,0.4,10.354266571312971,0.9672675051033879
01 IT-ET Glut,Cacng5,32,0.4,10.354266571312971,0.9854112533515627
01 IT-ET Glut,Calb1,32,0.4,10.354266571312971,0.9935565865263406
01 IT-ET Glut,Calb2,32,0.4,10.354266571312971,-0.07730319904733068
01 IT-ET Glut,Calcr,32,0.4,10.354266571312971,0.9399074648735002
01 IT-ET Glut,Calcrl,32,0.4,10.354266571312971,0.8499064788370102
01 IT-ET Glut,Caln1,32,0.4,10.354266571312971,0.9946637554597497
01 IT-ET Glut,Car12,32,0.4,10.354266571312971,0.9909533123695339
01 IT-ET Glut,Car3,32,0.4,10.354266571312971,0.7187563515820624
01 IT-ET Glut,Car4,32,0.4,10.354266571312971,0.9327578764686951
01 IT-ET Glut,Car8,32,0.4,10.354266571312971,0.887319814502038
01 IT-ET Glut,Cartpt,32,0.4,10.354266571312971,0.8282509154852594
01 IT-ET Glut,Casq2,32,0.4,10.354266571312971,0.889345856934864
01 IT-ET Glut,Casr,32,0.4,10.354266571312971,0.20828390666029464
01 IT-ET Glut,Casz1,32,0.4,10.354266571312971,0.9232072816104577
01 IT-ET Glut,Catsperd,32,0.4,10.354266571312971,0.6481003641468563
01 IT-ET Glut,Cbln1,32,0.4,10.354266571312971,0.45102469258527306
01 IT-ET Glut,Cbln2,32,0.4,10.354266571312971,0.7058780287855254
01 IT-ET Glut,Cbln4,32,0.4,10.354266571312971,0.5509743809664683
01 IT-ET Glut,Ccbe1,32,0.4,10.354266571312971,0.9898495201662245
01 IT-ET Glut,Ccdc141,32,0.4,10.354266571312971,0.9051486517879621
01 IT-ET Glut,Ccdc187,32,0.4,10.354266571312971,0.5282331640953001
01 IT-ET Glut,Ccdc192,32,0.4,10.354266571312971,0.925086902110786
01 IT-ET Glut,Ccdc3,32,0.4,10.354266571312971,0.9966479531892324
01 IT-ET Glut,Ccdc42,32,0.4,10.354266571312971,0.9686421060124336
01 IT-ET Glut,Ccdc80,32,0.4,10.354266571312971,0.9822129555654968
01 IT-ET Glut,Cckar,32,0.4,10.354266571312971,0.8992704458771147
01 IT-ET Glut,Cckbr,32,0.4,10.354266571312971,0.9713201031169356
01 IT-ET Glut,Ccn2,32,0.4,10.354266571312971,0.9992955632352531
01 IT-ET Glut,Ccn3,32,0.4,10.354266571312971,0.9968568143614565
01 IT-ET Glut,Ccn4,32,0.4,10.354266571312971,0.9718534498069185
01 IT-ET Glut,Ccnb1,32,0.4,10.354266571312971,0.7859434977405739
01 IT-ET Glut,Ccnd2,32,0.4,10.354266571312971,0.9888938494865751
01 IT-ET Glut,Cd247,32,0.4,10.354266571312971,-0.3588324754630239
01 IT-ET Glut,Cd24a,32,0.4,10.354266571312971,0.9616621232876531
01 IT-ET Glut,Cd34,32,0.4,10.354266571312971,0.8255839492805549
01 IT-ET Glut,Cd36,32,0.4,10.354266571312971,0.9306148847788804
01 IT-ET Glut,Cd44,32,0.4,10.354266571312971,0.5592145531939953
01 IT-ET Glut,Cd79a,32,0.4,10.354266571312971,0.8810478028956628
01 IT-ET Glut,Cdc14a,32,0.4,10.354266571312971,0.9990515790473546
01 IT-ET Glut,Cdh20,32,0.4,10.354266571312971,0.5581406792317087
01 IT-ET Glut,Cdh23,32,0.4,10.354266571312971,0.2633596746722022
01 IT-ET Glut,Cdh3,32,0.4,10.354266571312971,-0.00652628723329712
01 IT-ET Glut,Cdh6,32,0.4,10.354266571312971,0.9025193203362222
01 IT-ET Glut,Cdh9,32,0.4,10.354266571312971,0.9245394773268789
01 IT-ET Glut,Cdhr1,32,0.4,10.354266571312971,0.9997529293835306
01 IT-ET Glut,Cdk15,32,0.4,10.354266571312971,-0.015786280775216138
01 IT-ET Glut,Cdkn1a,32,0.4,10.354266571312971,0.9713804660347757
01 IT-ET Glut,Cdkn1c,32,0.4,10.354266571312971,0.41851786768638444
01 IT-ET Glut,Cfap206,32,0.4,10.354266571312971,0.8623469498276548
01 IT-ET Glut,Cftr,32,0.4,10.354266571312971,0.8643661308976028
01 IT-ET Glut,Cgnl1,32,0.4,10.354266571312971,-0.4121587222405545
01 IT-ET Glut,Chat,32,0.4,10.354266571312971,0.17357986238454118
01 IT-ET Glut,Chn2,32,0.4,10.354266571312971,0.9971520484364372
01 IT-ET Glut,Chodl,32,0.4,10.354266571312971,0.7955229624257282
01 IT-ET Glut,Chrdl1,32,0.4,10.354266571312971,0.9317135338007687
01 IT-ET Glut,Chrm1,32,0.4,10.354266571312971,0.8778995789566677
01 IT-ET Glut,Chrm2,32,0.4,10.354266571312971,0.9634585946240178
01 IT-ET Glut,Chrm3,32,0.4,10.354266571312971,0.9747250470766533
01 IT-ET Glut,Chrna2,32,0.4,10.354266571312971,0.9534749806698186
01 IT-ET Glut,Chrna3,32,0.4,10.354266571312971,0.8972202641762249
01 IT-ET Glut,Chrna4,32,0.4,10.354266571312971,0.8408882200357033
01 IT-ET Glut,Chrna5,32,0.4,10.354266571312971,0.9572374061577524
01 IT-ET Glut,Chrna6,32,0.4,10.354266571312971,0.40738746816656524
01 IT-ET Glut,Chrna7,32,0.4,10.354266571312971,0.9340380368523701
01 IT-ET Glut,Chrnb3,32,0.4,10.354266571312971,0.9569549610888515
01 IT-ET Glut,Chst9,32,0.4,10.354266571312971,0.7231060755272977
01 IT-ET Glut,Cidea,32,0.4,10.354266571312971,0.8439040653448211
01 IT-ET Glut,Cited1,32,0.4,10.354266571312971,0.8656835182707168
01 IT-ET Glut,Ckap2l,32,0.4,10.354266571312971,-0.01737125676168329
01 IT-ET Glut,Cldn11,32,0.4,10.354266571312971,0.5907217972581484
01 IT-ET Glut,Cldn5,32,0.4,10.354266571312971,-0.23938608507901576
01 IT-ET Glut,Clic5,32,0.4,10.354266571312971,0.8247133753619195
01 IT-ET Glut,Clic6,32,0.4,10.354266571312971,-0.14387331635424866
