density_gap,density_name,target_slice,lower_ref_slice,upper_ref_slice,target_z,z0,z1,tau,ref_z_gap,n_spots,n_genes,random_seed,n_label_support_records,label_support_labels,mean_corr,var_corr,moran_corr,zero_ks,median_gene_pearson,median_gene_spearman,generated_h5ad,per_gene_metrics_csv,per_class_metrics_csv,z_regularized
3,dense_gap3,59,58,60,5.113621212334258,5.006026817303378,5.221120557528196,0.5002209497980794,0.21509374022481786,23905,1122,32044,2,"['20 MB GABA', '24 MY Glut']",0.973093475972932,0.9784035674286945,0.783343569035652,0.040998217468805706,0.19533438073971354,0.16723270169737725,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,62,61,63,5.383801203001265,5.302221068661704,5.488321109404307,0.43836709553650793,0.18610004074260278,28827,1122,32045,3,"['20 MB GABA', '28 CB GABA', '29 CB Glut']",0.9600248600852846,0.924969170708819,0.8048592582571027,0.15953654188948307,0.19777136073663865,0.16993534626042858,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,65,64,66,5.6477504745482365,5.567655087858689,5.752391808790593,0.43356505563976006,0.1847367209319044,19805,1122,32046,0,[],0.9020987771072236,0.9390192746378629,0.6238475556003173,0.2014260249554367,0.11453724817212182,0.09821833873640452,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,68,67,69,5.929325985384948,5.826653374999352,5.982229675640416,0.6599501978291429,0.15557630064106398,28530,1122,32047,3,"['15 HY Gnrh1 Glut', '20 MB GABA', '25 Pineal Glut']",0.9896218675933346,0.9917516552135421,0.8508326750939963,0.16844919786096257,0.19277866967610324,0.16444464867791178,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,71,70,72,6.104251618282508,6.03009271228223,6.151284283513334,0.6119147168977804,0.1211915712311038,26292,1122,32048,2,"['24 MY Glut', '26 P GABA']",0.8768247800081757,0.8852683862974576,0.6395952302305551,0.0855614973262032,0.13871188180863347,0.12165288029879542,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,74,73,76,6.272687784632539,6.200240592391375,6.418447464831936,0.3320115055537411,0.21820687244056103,27487,1122,32049,0,[],0.8253364529122745,0.7500118746575304,0.7558420306308047,0.20499108734402852,0.13695845120459396,0.1203964529204036,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,77,76,78,6.496263394726392,6.418447464831936,6.563512354140034,0.5364215301552776,0.1450648893080979,30864,1122,32050,2,"['28 CB GABA', '32 OEC']",0.9552205872779358,0.9133215441753396,0.795538193846125,0.0374331550802139,0.23779680526888763,0.19777778689549108,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,80,79,81,6.757410850582466,6.65887666335458,6.881643083604378,0.44232064741802146,0.22276642024979765,37068,1122,32051,0,[],0.9825920685863799,0.93921063029648,0.8320936422148958,0.23351158645276293,0.23628889641096093,0.19661063621557728,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,83,82,84,7.123150291571466,7.003730862493106,7.241918582121226,0.5013668599909709,0.2381877196281197,30500,1122,32052,0,[],0.8661427530311039,0.8176010909896975,0.7246516077823966,0.06327985739750445,0.17206999024356867,0.15109528740110986,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
3,dense_gap3,86,85,87,7.463723138174608,7.3314484095656605,7.583135143671592,0.5255530414776424,0.2516867341059319,30109,1122,32053,3,"['15 HY Gnrh1 Glut', '24 MY Glut', '32 OEC']",0.9081098023311476,0.8847161055373715,0.7233259817628441,0.08823529411764706,0.19514866435931144,0.16907131971067668,generated_z_regularized.h5ad,per_gene_metrics_z_regularized.csv,per_class_metrics_z_regularized.csv,True
