class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Casr,22,0.2,13.057739820419144,0.49582549304884904
01 IT-ET Glut,Casz1,22,0.2,13.057739820419144,-0.3593974008183468
01 IT-ET Glut,Catsperd,22,0.2,13.057739820419144,0.6478438457901857
01 IT-ET Glut,Cbln1,22,0.2,13.057739820419144,0.31337445303599754
01 IT-ET Glut,Cbln2,22,0.2,13.057739820419144,0.16580469512365792
01 IT-ET Glut,Cbln4,22,0.2,13.057739820419144,0.6556179497792995
01 IT-ET Glut,Ccbe1,22,0.2,13.057739820419144,0.34662197212553186
01 IT-ET Glut,Ccdc141,22,0.2,13.057739820419144,-0.2512706526646188
01 IT-ET Glut,Ccdc187,22,0.2,13.057739820419144,0.6527524806824904
01 IT-ET Glut,Ccdc192,22,0.2,13.057739820419144,0.4137757834493336
01 IT-ET Glut,Ccdc3,22,0.2,13.057739820419144,0.6433344714376589
01 IT-ET Glut,Ccdc42,22,0.2,13.057739820419144,0.6109196278216225
01 IT-ET Glut,Ccdc80,22,0.2,13.057739820419144,0.8154315788692287
01 IT-ET Glut,Cckar,22,0.2,13.057739820419144,0.26888542093956047
01 IT-ET Glut,Cckbr,22,0.2,13.057739820419144,0.18923704725291746
01 IT-ET Glut,Ccn2,22,0.2,13.057739820419144,-0.3268477329056274
01 IT-ET Glut,Ccn3,22,0.2,13.057739820419144,0.6739891318965125
01 IT-ET Glut,Ccn4,22,0.2,13.057739820419144,0.8709363432966488
01 IT-ET Glut,Ccnb1,22,0.2,13.057739820419144,0.7206973138726319
01 IT-ET Glut,Ccnd2,22,0.2,13.057739820419144,0.488855324892391
01 IT-ET Glut,Cd247,22,0.2,13.057739820419144,0.5469844589246726
01 IT-ET Glut,Cd24a,22,0.2,13.057739820419144,0.394398297771835
01 IT-ET Glut,Cd34,22,0.2,13.057739820419144,0.49718343118715197
01 IT-ET Glut,Cd36,22,0.2,13.057739820419144,0.38857537979573853
01 IT-ET Glut,Cd44,22,0.2,13.057739820419144,0.7204897620492147
01 IT-ET Glut,Cd79a,22,0.2,13.057739820419144,0.7880829461757209
01 IT-ET Glut,Cdc14a,22,0.2,13.057739820419144,0.6668215488897625
01 IT-ET Glut,Cdh20,22,0.2,13.057739820419144,0.6716117548040179
01 IT-ET Glut,Cdh23,22,0.2,13.057739820419144,0.873787187802643
01 IT-ET Glut,Cdh3,22,0.2,13.057739820419144,0.17057115084810426
01 IT-ET Glut,Cdh6,22,0.2,13.057739820419144,0.11946373815626096
01 IT-ET Glut,Cdh9,22,0.2,13.057739820419144,-0.1637708796792612
01 IT-ET Glut,Cdhr1,22,0.2,13.057739820419144,0.9679953107188547
01 IT-ET Glut,Cdk15,22,0.2,13.057739820419144,0.5275550483139342
01 IT-ET Glut,Cdkn1a,22,0.2,13.057739820419144,0.6260544933932652
01 IT-ET Glut,Cdkn1c,22,0.2,13.057739820419144,0.7745372577766592
01 IT-ET Glut,Cfap206,22,0.2,13.057739820419144,-0.15737586088976915
01 IT-ET Glut,Cftr,22,0.2,13.057739820419144,0.8060011007440581
01 IT-ET Glut,Cgnl1,22,0.2,13.057739820419144,-0.6456955101981692
01 IT-ET Glut,Chat,22,0.2,13.057739820419144,-0.37385039937335207
01 IT-ET Glut,Chn2,22,0.2,13.057739820419144,-0.01746748205842797
01 IT-ET Glut,Chodl,22,0.2,13.057739820419144,0.7209602163578318
01 IT-ET Glut,Chrdl1,22,0.2,13.057739820419144,0.6159294822122933
01 IT-ET Glut,Chrm1,22,0.2,13.057739820419144,-0.09507698708690236
01 IT-ET Glut,Chrm2,22,0.2,13.057739820419144,-0.299437799144552
01 IT-ET Glut,Chrm3,22,0.2,13.057739820419144,0.532360078111112
01 IT-ET Glut,Chrna2,22,0.2,13.057739820419144,0.031610687081342695
01 IT-ET Glut,Chrna3,22,0.2,13.057739820419144,0.7144777155950102
01 IT-ET Glut,Chrna4,22,0.2,13.057739820419144,0.9493889336634007
01 IT-ET Glut,Chrna5,22,0.2,13.057739820419144,0.41167880046228467
01 IT-ET Glut,Chrna6,22,0.2,13.057739820419144,0.6197628864279562
01 IT-ET Glut,Chrna7,22,0.2,13.057739820419144,0.7662306470017947
01 IT-ET Glut,Chrnb3,22,0.2,13.057739820419144,0.44493470026422205
01 IT-ET Glut,Chst9,22,0.2,13.057739820419144,0.4669778593546337
01 IT-ET Glut,Cidea,22,0.2,13.057739820419144,0.7095060071784415
01 IT-ET Glut,Cited1,22,0.2,13.057739820419144,0.7396007452566837
01 IT-ET Glut,Ckap2l,22,0.2,13.057739820419144,0.1002556558100498
