class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Dlx6os1,19,1.970855827266864,10.354266571312971,0.9229657269225023
01 IT-ET Glut,Dmbx1,19,1.970855827266864,10.354266571312971,0.8619554264578221
01 IT-ET Glut,Dmrt2,19,1.970855827266864,10.354266571312971,0.4028417401019618
01 IT-ET Glut,Dnah11,19,1.970855827266864,10.354266571312971,0.6872732791209034
01 IT-ET Glut,Dnah9,19,1.970855827266864,10.354266571312971,0.8226970347858493
01 IT-ET Glut,Doc2b,19,1.970855827266864,10.354266571312971,0.9894870200908993
01 IT-ET Glut,Dock5,19,1.970855827266864,10.354266571312971,0.8922470083407744
01 IT-ET Glut,Dpf3,19,1.970855827266864,10.354266571312971,0.9644854325785804
01 IT-ET Glut,Drd1,19,1.970855827266864,10.354266571312971,0.9530991788542175
01 IT-ET Glut,Drd2,19,1.970855827266864,10.354266571312971,0.9374538602594511
01 IT-ET Glut,Drd3,19,1.970855827266864,10.354266571312971,0.9476142276075398
01 IT-ET Glut,Drd5,19,1.970855827266864,10.354266571312971,0.989825512967909
01 IT-ET Glut,Dscaml1,19,1.970855827266864,10.354266571312971,0.9935784782894904
01 IT-ET Glut,Dsg2,19,1.970855827266864,10.354266571312971,0.6448408519683909
01 IT-ET Glut,Ebf1,19,1.970855827266864,10.354266571312971,-0.5582769187289369
01 IT-ET Glut,Ebf2,19,1.970855827266864,10.354266571312971,0.8585962775278119
01 IT-ET Glut,Ebf3,19,1.970855827266864,10.354266571312971,-0.4577255748000421
