class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Crh,13,0.2,13.057739820419144,0.919918620510264
01 IT-ET Glut,Crhbp,13,0.2,13.057739820419144,0.593283568696906
01 IT-ET Glut,Crhr1,13,0.2,13.057739820419144,0.24084890185648647
01 IT-ET Glut,Crhr2,13,0.2,13.057739820419144,0.4528115167113036
01 IT-ET Glut,Crispld1,13,0.2,13.057739820419144,0.8976790252350029
01 IT-ET Glut,Crybg1,13,0.2,13.057739820419144,0.6644787073839236
01 IT-ET Glut,Crym,13,0.2,13.057739820419144,0.3243994921426323
01 IT-ET Glut,Ctsc,13,0.2,13.057739820419144,0.21708716818476187
01 IT-ET Glut,Ctss,13,0.2,13.057739820419144,0.8671613403080772
01 IT-ET Glut,Ctxn3,13,0.2,13.057739820419144,0.7029872301632032
01 IT-ET Glut,Cubn,13,0.2,13.057739820419144,0.8819009867495753
01 IT-ET Glut,Cux2,13,0.2,13.057739820419144,0.3732184139124351
01 IT-ET Glut,Cwh43,13,0.2,13.057739820419144,0.9318083992643054
01 IT-ET Glut,Cxcl14,13,0.2,13.057739820419144,-0.669375010893641
01 IT-ET Glut,Cxcl5,13,0.2,13.057739820419144,0.08082248013475352
01 IT-ET Glut,Cyp19a1,13,0.2,13.057739820419144,0.12438262731490698
01 IT-ET Glut,Cyp26b1,13,0.2,13.057739820419144,0.7167046874189547
01 IT-ET Glut,D130009I18Rik,13,0.2,13.057739820419144,0.778750538346673
01 IT-ET Glut,D130079A08Rik,13,0.2,13.057739820419144,0.8168484801002849
01 IT-ET Glut,D430036J16Rik,13,0.2,13.057739820419144,0.5420074026295402
01 IT-ET Glut,D7Ertd443e,13,0.2,13.057739820419144,0.8717150808795752
01 IT-ET Glut,D930028M14Rik,13,0.2,13.057739820419144,0.4484512309909201
01 IT-ET Glut,Dach1,13,0.2,13.057739820419144,0.5920641639888102
01 IT-ET Glut,Dach2,13,0.2,13.057739820419144,0.4376167973833493
01 IT-ET Glut,Dbh,13,0.2,13.057739820419144,0.929825591015419
01 IT-ET Glut,Dbx2,13,0.2,13.057739820419144,-0.24705907203891986
01 IT-ET Glut,Dcdc2a,13,0.2,13.057739820419144,0.3872883201915355
01 IT-ET Glut,Dchs2,13,0.2,13.057739820419144,0.85029779996927
01 IT-ET Glut,Dcn,13,0.2,13.057739820419144,0.8339066570332889
01 IT-ET Glut,Ddc,13,0.2,13.057739820419144,0.42477787758294827
01 IT-ET Glut,Ddit4l,13,0.2,13.057739820419144,0.18000948206955186
01 IT-ET Glut,Ddo,13,0.2,13.057739820419144,0.5283810492442522
01 IT-ET Glut,Ddr2,13,0.2,13.057739820419144,0.5459040881543368
01 IT-ET Glut,Dgkk,13,0.2,13.057739820419144,0.4404869056759052
01 IT-ET Glut,Diaph3,13,0.2,13.057739820419144,0.26230931492023773
01 IT-ET Glut,Dio3,13,0.2,13.057739820419144,0.4345758577068094
01 IT-ET Glut,Dkk2,13,0.2,13.057739820419144,0.2445804828106814
01 IT-ET Glut,Dkkl1,13,0.2,13.057739820419144,0.5492685511592447
01 IT-ET Glut,Dlk1,13,0.2,13.057739820419144,0.8531812794258465
01 IT-ET Glut,Dlx1as,13,0.2,13.057739820419144,0.018792775704780152
01 IT-ET Glut,Dlx2,13,0.2,13.057739820419144,0.8984232816812815
01 IT-ET Glut,Dlx6,13,0.2,13.057739820419144,-0.45374878633782423
01 IT-ET Glut,Dlx6os1,13,0.2,13.057739820419144,0.9247019766689734
01 IT-ET Glut,Dmbx1,13,0.2,13.057739820419144,0.7646335508325773
01 IT-ET Glut,Dmrt2,13,0.2,13.057739820419144,0.7888079177197396
01 IT-ET Glut,Dnah11,13,0.2,13.057739820419144,0.810248097585686
01 IT-ET Glut,Dnah9,13,0.2,13.057739820419144,0.4876887289100327
01 IT-ET Glut,Doc2b,13,0.2,13.057739820419144,0.18521700928238805
01 IT-ET Glut,Dock5,13,0.2,13.057739820419144,0.9735401188784966
01 IT-ET Glut,Dpf3,13,0.2,13.057739820419144,0.8989150829046227
01 IT-ET Glut,Drd1,13,0.2,13.057739820419144,-0.16251813179103258
01 IT-ET Glut,Drd2,13,0.2,13.057739820419144,-0.1490898624153415
01 IT-ET Glut,Drd3,13,0.2,13.057739820419144,0.39034448263758903
01 IT-ET Glut,Drd5,13,0.2,13.057739820419144,0.7762668775976106
01 IT-ET Glut,Dscaml1,13,0.2,13.057739820419144,0.3352826683842503
01 IT-ET Glut,Dsg2,13,0.2,13.057739820419144,0.822958925064307
01 IT-ET Glut,Ebf1,13,0.2,13.057739820419144,-0.40653478211179683
01 IT-ET Glut,Ebf2,13,0.2,13.057739820419144,-0.32274786081039825
01 IT-ET Glut,Ebf3,13,0.2,13.057739820419144,-0.36830285145798447
01 IT-ET Glut,Ecel1,13,0.2,13.057739820419144,0.772722572444762
01 IT-ET Glut,Ecm2,13,0.2,13.057739820419144,0.07206358814835626
01 IT-ET Glut,Edaradd,13,0.2,13.057739820419144,0.04723419679647212
01 IT-ET Glut,Ednra,13,0.2,13.057739820419144,0.13837784762523242
01 IT-ET Glut,Ednrb,13,0.2,13.057739820419144,0.6191657081013178
01 IT-ET Glut,Efna5,13,0.2,13.057739820419144,-0.06430298096168371
01 IT-ET Glut,Egfem1,13,0.2,13.057739820419144,0.466941377419484
01 IT-ET Glut,Egflam,13,0.2,13.057739820419144,0.19406165509278822
01 IT-ET Glut,Egfr,13,0.2,13.057739820419144,-0.33071409793630324
01 IT-ET Glut,Egln3,13,0.2,13.057739820419144,-0.1777363070489983
01 IT-ET Glut,Egr2,13,0.2,13.057739820419144,-0.3101878090553302
01 IT-ET Glut,Egr3,13,0.2,13.057739820419144,0.5326253698861131
01 IT-ET Glut,Elfn1,13,0.2,13.057739820419144,-0.3610089601463827
01 IT-ET Glut,Emp2,13,0.2,13.057739820419144,0.8879963201572239
01 IT-ET Glut,Emx2,13,0.2,13.057739820419144,0.881974711877993
01 IT-ET Glut,Emx2os,13,0.2,13.057739820419144,0.8454784883540539
01 IT-ET Glut,En1,13,0.2,13.057739820419144,0.8177661201775099
01 IT-ET Glut,En2,13,0.2,13.057739820419144,0.8313093269796797
01 IT-ET Glut,Endou,13,0.2,13.057739820419144,0.8728300000024332
01 IT-ET Glut,Eomes,13,0.2,13.057739820419144,0.9981283434267728
01 IT-ET Glut,Epb41l4a,13,0.2,13.057739820419144,0.8677775727009729
01 IT-ET Glut,Epha1,13,0.2,13.057739820419144,0.9293769926317282
01 IT-ET Glut,Epha10,13,0.2,13.057739820419144,-0.12008967391962751
01 IT-ET Glut,Epha3,13,0.2,13.057739820419144,0.239984082458458
01 IT-ET Glut,Epha4,13,0.2,13.057739820419144,0.46984042561651906
01 IT-ET Glut,Epha6,13,0.2,13.057739820419144,-0.1328440736688506
01 IT-ET Glut,Epha7,13,0.2,13.057739820419144,0.25628598362247634
01 IT-ET Glut,Epha8,13,0.2,13.057739820419144,0.725855237994704
01 IT-ET Glut,Ephb1,13,0.2,13.057739820419144,0.9320079744018036
01 IT-ET Glut,Epsti1,13,0.2,13.057739820419144,0.9481608145107013
01 IT-ET Glut,Erbb4,13,0.2,13.057739820419144,0.047308101270498844
